production_id,date,time,turbine_name,capacity,location_name,latitude,longitude,region,status,responsible_department,wind_speed,wind_direction,energy_produced
5096,2024-06-12,19-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.07828,N,696.92778
5097,2024-06-12,19-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,16.26419,NE,1720.7044
5098,2024-06-12,19-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,13.00349,NW,1199.38034
5099,2024-06-12,19-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.81922,E,1063.1938
5100,2024-06-12,19-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.54212,SW,1388.76689
5101,2024-06-12,19-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.91442,W,1723.03511
5102,2024-06-12,19-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.73373,NW,1969.59786
5103,2024-06-12,19-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.59929,SE,1149.60971
5104,2024-06-12,19-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.19177,S,691.53776
5105,2024-06-12,19-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,5.2744,S,723.689
5106,2024-06-12,19-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.64451,NE,979.23662
5107,2024-06-12,19-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.32045,SE,508.90549
5108,2024-06-12,19-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.66399,W,1927.24135
5109,2024-06-12,19-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.34475,SW,1788.38191
5110,2024-06-12,19-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.99566,E,1587.13845
5111,2024-06-12,19-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.75716,SE,1705.85002
5112,2024-06-12,19-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.12565,NW,1397.14543
5113,2024-06-12,20-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,6.51934,N,868.43582
5114,2024-06-12,20-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.27893,NW,1895.32912
5115,2024-06-12,20-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,16.5437,SE,0.0
5116,2024-06-12,20-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.81036,W,1645.94823
5117,2024-06-12,20-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.09396,NE,997.42669
5118,2024-06-12,20-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,3.24449,E,1907.09875
5119,2024-06-12,20-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.84504,N,1955.1465
5120,2024-06-12,20-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.10096,E,633.63478
5121,2024-06-12,20-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.49464,NE,513.90937
5122,2024-06-12,20-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.75085,NW,1976.13525
5123,2024-06-12,20-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.69722,NE,1455.09071
5124,2024-06-12,20-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.27085,NE,1057.05572
5125,2024-06-12,20-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.34494,N,1767.36661
5126,2024-06-12,20-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.21138,SW,772.27767
5127,2024-06-12,20-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.62133,E,1224.69195
5128,2024-06-12,20-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,19.91672,W,1732.65283
5129,2024-06-12,20-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,18.3879,S,0.0
5130,2024-06-12,20-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.12806,SE,1519.44625
5131,2024-06-12,21-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,23.18488,SW,1649.60324
5132,2024-06-12,21-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.91596,E,1539.23332
5133,2024-06-12,21-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,20.80966,N,1410.45797
5134,2024-06-12,21-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.7086,E,859.90064
5135,2024-06-12,21-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.2507,S,1398.48207
5136,2024-06-12,21-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.57318,E,1777.24375
5137,2024-06-12,21-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.98575,N,1011.326
5138,2024-06-12,21-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.54483,SW,921.40811
5139,2024-06-12,21-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,12.50832,SW,1002.13689
5140,2024-06-12,21-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.22324,NW,647.81995
5141,2024-06-12,21-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.15684,NW,1642.01151
5142,2024-06-12,21-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.50078,N,548.40882
5143,2024-06-12,21-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.98688,E,1186.15871
5144,2024-06-12,21-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.08074,SW,917.89456
5145,2024-06-12,21-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.1896,SE,1148.06756
5146,2024-06-12,21-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.08359,W,1034.89756
5147,2024-06-12,21-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.16028,S,1574.78989
5148,2024-06-12,21-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.07493,W,1018.58007
5149,2024-06-12,22-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.91183,NE,1573.66191
5150,2024-06-12,22-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.7305,S,764.30135
5151,2024-06-12,22-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.59422,NE,1737.25497
5152,2024-06-12,22-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.56822,S,1145.39492
5153,2024-06-12,22-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.33514,E,1462.48177
5154,2024-06-12,22-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,17.28466,SE,745.55593
5155,2024-06-12,22-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,24.08001,SW,1397.7981
5156,2024-06-12,22-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.07949,E,1355.0066
5157,2024-06-12,22-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.12707,SE,1372.99566
5158,2024-06-12,22-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.07553,NE,1603.95974
5159,2024-06-12,22-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.3273,SW,1149.42048
5160,2024-06-12,22-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.52689,SE,837.01981
5161,2024-06-12,22-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,7.49673,E,539.47637
5162,2024-06-12,22-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,10.2061,NE,0.0
5163,2024-06-12,22-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.6582,E,668.79047
5164,2024-06-12,22-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.0292,N,1088.50029
5165,2024-06-12,22-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Preventive Maintenance,Maintenance,6.45867,N,0.0
5166,2024-06-12,22-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.5343,E,965.11487
5167,2024-06-12,23-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.17436,W,1024.46494
5168,2024-06-12,23-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,20.49514,N,1632.13845
5169,2024-06-12,23-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,5.08624,SW,655.00021
5170,2024-06-12,23-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.71722,W,1237.60845
5171,2024-06-12,23-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,19.29927,SW,1277.77373
5172,2024-06-12,23-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,11.19211,E,1329.97491
5173,2024-06-12,23-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,10.03334,N,707.50056
5174,2024-06-12,23-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.29865,NW,1184.34937
5175,2024-06-12,23-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.55577,W,737.16562
5176,2024-06-12,23-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.20095,SE,1052.48923
5177,2024-06-12,23-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.22583,NE,562.14033
5178,2024-06-12,23-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.05622,SE,1687.21636
5179,2024-06-12,23-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.85645,NE,1833.61911
5180,2024-06-12,23-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.35724,SW,1569.44229
5181,2024-06-12,23-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.78545,SE,1658.19322
5182,2024-06-12,23-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,20.03776,S,1595.76079
5183,2024-06-12,23-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,23.43239,N,1602.02061
5184,2024-06-12,23-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.82309,SE,677.20606
5185,2024-06-13,00-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.59473,SW,1431.10293
5186,2024-06-13,00-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.88703,N,671.28482
5187,2024-06-13,00-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.4979,SW,898.29332
5188,2024-06-13,00-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,17.07342,E,786.31197
5189,2024-06-13,00-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.36788,NW,1989.99369
5190,2024-06-13,00-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Preventive Maintenance,Maintenance,16.01957,SW,0.0
5191,2024-06-13,00-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Fault,Engineering,3.74798,E,0.0
5192,2024-06-13,00-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Fault,Engineering,14.1386,W,0.0
5193,2024-06-13,00-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,18.50744,SE,878.10018
5194,2024-06-13,00-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Offline,Operations,16.31284,N,0.0
5195,2024-06-13,00-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,16.38934,NE,1582.23494
5196,2024-06-13,00-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,14.10139,SW,1523.98565
5197,2024-06-13,00-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.04249,SW,1644.7271
5198,2024-06-13,00-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,18.85323,S,1547.39958
5199,2024-06-13,00-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,8.88836,NE,0.0
5200,2024-06-13,00-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,16.10276,S,1237.39255
5201,2024-06-13,00-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,17.58018,S,1688.74845
5202,2024-06-13,00-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.80328,N,1616.45578
5203,2024-06-13,01-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.64352,S,1691.65159
5204,2024-06-13,01-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.20537,NW,1533.91166
5205,2024-06-13,01-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,15.70147,NW,1132.5096
5206,2024-06-13,01-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,8.90029,W,555.20246
5207,2024-06-13,01-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,11.82745,W,1717.3054
5208,2024-06-13,01-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.64543,SE,1442.44955
5209,2024-06-13,01-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,12.53484,E,847.71099
5210,2024-06-13,01-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.71054,SE,1508.27426
5211,2024-06-13,01-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.9249,SE,1613.99334
5212,2024-06-13,01-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.36666,N,1414.2293
5213,2024-06-13,01-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,12.26436,W,1851.836
5214,2024-06-13,01-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,6.25431,E,1605.8775
5215,2024-06-13,01-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.24848,NW,1341.34354
5216,2024-06-13,01-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,13.31496,NE,1864.03812
5217,2024-06-13,01-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Reactive Maintenance,Maintenance,19.95678,N,0.0
5218,2024-06-13,01-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.1748,E,1437.28106
5219,2024-06-13,01-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.80182,E,1793.21134
5220,2024-06-13,01-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,13.59538,W,1849.80972
5221,2024-06-13,02-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.24242,NW,1807.55272
5222,2024-06-13,02-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,14.64925,SE,1266.1573
5223,2024-06-13,02-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,24.29993,SW,955.16679
5224,2024-06-13,02-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.18596,W,952.20622
5225,2024-06-13,02-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,7.49883,E,1588.83967
5226,2024-06-13,02-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,10.08845,E,1826.39597
5227,2024-06-13,02-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,14.22908,S,1379.3076
5228,2024-06-13,02-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,9.52511,N,1390.37401
5229,2024-06-13,02-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Fault,Engineering,11.70957,S,0.0
5230,2024-06-13,02-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,4.51424,E,1405.53245
5231,2024-06-13,02-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.83568,SW,1386.8667
5232,2024-06-13,02-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,9.58303,NW,1145.34151
5233,2024-06-13,02-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.34865,SE,1388.27825
5234,2024-06-13,02-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,6.53332,SW,605.2714
5235,2024-06-13,02-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.13442,SW,1820.71701
5236,2024-06-13,02-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.85365,S,1317.46022
5237,2024-06-13,02-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,22.44079,E,1248.68199
5238,2024-06-13,02-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,2.71756,E,1602.0823
5239,2024-06-13,03-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,18.179,NW,1944.43338
5240,2024-06-13,03-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,2.70448,E,1069.80362
5241,2024-06-13,03-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.25358,W,1259.05747
5242,2024-06-13,03-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,22.35541,SW,655.34539
5243,2024-06-13,03-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,8.25715,W,0.0
5244,2024-06-13,03-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.36128,W,1373.17556
5245,2024-06-13,03-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.72299,N,1817.78049
5246,2024-06-13,03-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,4.09403,N,689.00904
5247,2024-06-13,03-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,4.03493,N,951.98249
5248,2024-06-13,03-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,5.12691,E,1341.84147
5249,2024-06-13,03-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,21.83978,W,1302.9913
5250,2024-06-13,03-30-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Inspection,Maintenance,22.1418,S,0.0
5251,2024-06-13,03-40-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,11.18215,E,1616.95708
5252,2024-06-13,03-40-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Fault,Engineering,22.50929,N,0.0
5253,2024-06-13,03-40-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,7.57062,SE,1448.48579
5254,2024-06-13,03-50-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,3.5391,E,1235.40407
5255,2024-06-13,03-50-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,8.42352,N,1398.93987
5256,2024-06-13,03-50-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,23.75604,SE,1326.78591
5257,2024-06-13,04-00-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,9.95119,S,1955.03072
5258,2024-06-13,04-00-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Reactive Maintenance,Maintenance,10.66854,NW,0.0
5259,2024-06-13,04-00-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,8.66265,NW,1133.9361
5260,2024-06-13,04-10-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,2.3395,NW,1996.53875
5261,2024-06-13,04-10-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,15.15795,S,1919.40244
5262,2024-06-13,04-10-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,19.32073,E,1671.82409
5263,2024-06-13,04-20-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Online,Operations,21.11548,N,629.85799
5264,2024-06-13,04-20-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,3.1499,N,1514.18691
5265,2024-06-13,04-20-00,Turbine C,2500,Location 3,40.7128,-74.006,Region C,Online,Operations,21.52709,S,719.05669
5266,2024-06-13,04-30-00,Turbine A,2200,Location 1,34.0522,-118.2437,Region A,Inspection,Maintenance,17.06513,E,0.0
5267,2024-06-13,04-30-00,Turbine B,2000,Location 2,36.7783,-119.4179,Region B,Online,Operations,24.67202,SW,1619.48299
